#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
GR|GRC1||BHN|48.99513|11.52001|512.0|0.0|0.0|0.0|STS1|765975370.0|1.0|m/s|20.0|2000-07-13T00:00:00|2002-07-11T00:00:00
GR|GRC1||BHN|48.99513|11.52001|512.0|0.0|0.0|0.0|STS1-24|1030927800.0|1.0|m/s|20.0|2002-07-11T00:00:00|2005-03-15T00:00:00
GR|GRC1||BHN|48.99513|11.52001|512.0|0.0|0.0|0.0|STS2|786596400.0|1.0|m/s|20.0|2005-03-15T00:00:00|2009-04-22T00:00:00
GR|GRC1||BHN|48.99513|11.52001|512.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2009-04-22T00:00:00|
GR|GRC1||BHZ|48.99513|11.52001|512.0|0.0|0.0|-90.0|STS1|900481490.0|1.0|m/s|20.0|1978-12-13T00:00:00|1990-10-22T00:00:00
GR|GRC1||BHZ|48.99513|11.52001|512.0|0.0|0.0|-90.0|STS1|862141060.0|1.0|m/s|20.0|1990-10-22T00:00:00|1991-08-09T00:00:00
GR|GRC1||BHZ|48.99513|11.52001|512.0|0.0|0.0|-90.0|STS1|833333330.0|1.0|m/s|20.0|1991-08-09T00:00:00|1992-10-14T00:00:00
GR|GRC1||BHZ|48.99513|11.52001|512.0|0.0|0.0|-90.0|STS1|862141060.0|1.0|m/s|20.0|1992-10-14T00:00:00|1993-09-29T00:00:00
GR|GRC1||BHZ|48.99513|11.52001|512.0|0.0|0.0|-90.0|STS1|812486950.0|1.0|m/s|20.0|1993-09-29T00:00:00|2000-07-13T00:00:00
GR|GRC1||BHZ|48.99513|11.52001|512.0|0.0|0.0|-90.0|STS1|857950800.0|1.0|m/s|20.0|2000-07-13T00:00:00|2002-07-11T00:00:00
GR|GRC1||BHZ|48.99513|11.52001|512.0|0.0|0.0|-90.0|STS1-24|1149425300.0|1.0|m/s|20.0|2002-07-11T00:00:00|2005-03-15T00:00:00
GR|GRC1||BHZ|48.99513|11.52001|512.0|0.0|0.0|-90.0|STS2|786596400.0|1.0|m/s|20.0|2005-03-15T00:00:00|2009-04-22T00:00:00
GR|GRC1||BHZ|48.99513|11.52001|512.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|20.0|2009-04-22T00:00:00|
GR|GRC1||HHE|48.99513|11.52001|512.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2009-04-22T00:00:00|
GR|GRC1||HHN|48.99513|11.52001|512.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2009-04-22T00:00:00|
GR|GRC1||HHZ|48.99513|11.52001|512.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|100.0|2009-04-22T00:00:00|
GR|GRC1||LHE|48.99513|11.52001|512.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2009-04-22T00:00:00|
GR|GRC1||LHN|48.99513|11.52001|512.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2009-04-22T00:00:00|
GR|GRC1||LHZ|48.99513|11.52001|512.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|1.0|2009-04-22T00:00:00|
GR|GRC2||BHE|48.86656|11.37416|445.0|0.0|90.0|0.0|STS2|786596400.0|1.0|m/s|20.0|2006-05-09T00:00:00|2009-07-29T00:00:00
GR|GRC2||BHE|48.86656|11.37416|445.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2009-07-29T00:00:00|
GR|GRC2||BHN|48.86656|11.37416|445.0|0.0|0.0|0.0|STS2|786596400.0|1.0|m/s|20.0|2006-05-09T00:00:00|2009-07-29T00:00:00
GR|GRC2||BHN|48.86656|11.37416|445.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2009-07-29T00:00:00|
GR|GRC2||BHZ|48.86656|11.37416|445.0|0.0|0.0|-90.0|STS1|812486950.0|1.0|m/s|20.0|1978-12-13T00:00:00|1982-07-12T00:00:00
GR|GRC2||BHZ|48.86656|11.37416|445.0|0.0|0.0|-90.0|STS1|786297660.0|1.0|m/s|20.0|1982-07-12T00:00:00|1995-10-19T00:00:00
GR|GRC2||BHZ|48.86656|11.37416|445.0|0.0|0.0|-90.0|STS1|862141060.0|1.0|m/s|20.0|1995-10-19T00:00:00|1995-10-26T00:00:00
GR|GRC2||BHZ|48.86656|11.37416|445.0|0.0|0.0|-90.0|STS1|786297660.0|1.0|m/s|20.0|1995-10-26T00:00:00|2000-08-08T00:00:00
GR|GRC2||BHZ|48.86656|11.37416|445.0|0.0|0.0|-90.0|STS1|812486950.0|1.0|m/s|20.0|2000-08-08T00:00:00|2002-08-20T00:00:00
GR|GRC2||BHZ|48.86656|11.37416|445.0|0.0|0.0|-90.0|STS1-24|1086956500.0|1.0|m/s|20.0|2002-08-20T00:00:00|2006-05-09T00:00:00
GR|GRC2||BHZ|48.86656|11.37416|445.0|0.0|0.0|-90.0|STS2|786596400.0|1.0|m/s|20.0|2006-05-09T00:00:00|2009-07-29T00:00:00
GR|GRC2||BHZ|48.86656|11.37416|445.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|20.0|2009-07-29T00:00:00|
GR|GRC2||HHE|48.86656|11.37416|445.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2009-07-29T00:00:00|
GR|GRC2||HHN|48.86656|11.37416|445.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2009-07-29T00:00:00|
GR|GRC2||HHZ|48.86656|11.37416|445.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|100.0|2009-07-29T00:00:00|
GR|GRC2||LHE|48.86656|11.37416|445.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2009-07-29T00:00:00|
GR|GRC2||LHN|48.86656|11.37416|445.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2009-07-29T00:00:00|
GR|GRC2||LHZ|48.86656|11.37416|445.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|1.0|2009-07-29T00:00:00|
GR|GRC3||BHE|48.889145|11.58448|438.0|0.0|90.0|0.0|STS2|786596400.0|1.0|m/s|20.0|2006-07-26T00:00:00|2009-10-05T00:00:00
GR|GRC3||BHE|48.889145|11.58448|438.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2009-10-05T00:00:00|
GR|GRC3||BHN|48.889145|11.58448|438.0|0.0|0.0|0.0|STS2|786596400.0|1.0|m/s|20.0|2006-07-26T00:00:00|2009-10-05T00:00:00
GR|GRC3||BHN|48.889145|11.58448|438.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2009-10-05T00:00:00|
GR|GRC3||BHZ|48.889145|11.58448|438.0|0.0|0.0|-90.0|STS1|862141060.0|1.0|m/s|20.0|1978-12-13T00:00:00|1984-12-13T00:00:00
GR|GRC3||BHZ|48.889145|11.58448|438.0|0.0|0.0|-90.0|STS1|753823770.0|1.0|m/s|20.0|1984-12-13T00:00:00|1998-12-03T00:00:00
GR|GRC3||BHZ|48.889145|11.58448|438.0|0.0|0.0|-90.0|STS1|853342070.0|1.0|m/s|20.0|1998-12-03T00:00:00|2000-08-14T00:00:00
GR|GRC3||BHZ|48.889145|11.58448|438.0|0.0|0.0|-90.0|STS1|786299520.0|1.0|m/s|20.0|2000-08-14T00:00:00|2002-08-23T00:00:00
GR|GRC3||BHZ|48.889145|11.58448|438.0|0.0|0.0|-90.0|STS1-24|1052631600.0|1.0|m/s|20.0|2002-08-23T00:00:00|2003-11-06T00:00:00
GR|GRC3||BHZ|48.889145|11.58448|438.0|0.0|0.0|-90.0|STS1-24|1190476200.0|1.0|m/s|20.0|2003-11-06T00:00:00|2006-07-26T00:00:00
GR|GRC3||BHZ|48.889145|11.58448|438.0|0.0|0.0|-90.0|STS2|786596400.0|1.0|m/s|20.0|2006-07-26T00:00:00|2009-10-05T00:00:00
GR|GRC3||BHZ|48.889145|11.58448|438.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|20.0|2009-10-05T00:00:00|
GR|GRC3||HHE|48.889145|11.58448|438.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2009-10-05T00:00:00|
GR|GRC3||HHN|48.889145|11.58448|438.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|100.0|2009-10-05T00:00:00|
GR|GRC3||HHZ|48.889145|11.58448|438.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|100.0|2009-10-05T00:00:00|
GR|GRC3||LHE|48.889145|11.58448|438.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2009-10-05T00:00:00|
GR|GRC3||LHN|48.889145|11.58448|438.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|1.0|2009-10-05T00:00:00|
GR|GRC3||LHZ|48.889145|11.58448|438.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|1.0|2009-10-05T00:00:00|
GR|GRC4||BHE|49.0857|11.52495|503.0|0.0|90.0|0.0|STS2|786596400.0|1.0|m/s|20.0|2006-09-19T00:00:00|2010-04-28T00:00:00
GR|GRC4||BHE|49.0857|11.52495|503.0|0.0|90.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2010-04-28T00:00:00|
GR|GRC4||BHN|49.0857|11.52495|503.0|0.0|0.0|0.0|STS2|786596400.0|1.0|m/s|20.0|2006-09-19T00:00:00|2010-04-28T00:00:00
GR|GRC4||BHN|49.0857|11.52495|503.0|0.0|0.0|0.0|STS2|944019640.0|1.0|m/s|20.0|2010-04-28T00:00:00|
GR|GRC4||BHZ|49.0857|11.52495|503.0|0.0|0.0|-90.0|STS1|853342070.0|1.0|m/s|20.0|1978-12-13T00:00:00|1982-12-08T00:00:00
GR|GRC4||BHZ|49.0857|11.52495|503.0|0.0|0.0|-90.0|STS1|857950800.0|1.0|m/s|20.0|1982-12-08T00:00:00|2000-06-29T00:00:00
GR|GRC4||BHZ|49.0857|11.52495|503.0|0.0|0.0|-90.0|STS1|866959810.0|1.0|m/s|20.0|2000-06-29T00:00:00|2002-08-06T00:00:00
GR|GRC4||BHZ|49.0857|11.52495|503.0|0.0|0.0|-90.0|STS1-24|1162790700.0|1.0|m/s|20.0|2002-08-06T00:00:00|2006-09-19T00:00:00
GR|GRC4||BHZ|49.0857|11.52495|503.0|0.0|0.0|-90.0|STS2|786596400.0|1.0|m/s|20.0|2006-09-19T00:00:00|2010-04-28T00:00:00
GR|GRC4||BHZ|49.0857|11.52495|503.0|0.0|0.0|-90.0|STS2|944019640.0|1.0|m/s|20.0|2010-04-28T00:00:00|
