  Freq              AMPL              PHASE          REAL          IMAG
 0.5040000E+02   0.1038238E+01  -0.1331221E+01   0.1037958E+01  -0.2412044E-01
 0.5060000E+02   0.1038368E+01  -0.1356170E+01   0.1038077E+01  -0.2457550E-01
 0.5080000E+02   0.1038479E+01  -0.1380552E+01   0.1038178E+01  -0.2501993E-01
 0.5100000E+02   0.1038575E+01  -0.1404249E+01   0.1038263E+01  -0.2545165E-01
 0.5120000E+02   0.1038658E+01  -0.1427205E+01   0.1038336E+01  -0.2586970E-01
 0.5140000E+02   0.1038732E+01  -0.1449432E+01   0.1038400E+01  -0.2627438E-01
 0.5160000E+02   0.1038801E+01  -0.1471019E+01   0.1038458E+01  -0.2666737E-01
 0.5180000E+02   0.1038864E+01  -0.1492116E+01   0.1038512E+01  -0.2705140E-01
 0.5200000E+02   0.1038924E+01  -0.1512911E+01   0.1038562E+01  -0.2742989E-01
 0.5220000E+02   0.1038978E+01  -0.1533594E+01   0.1038606E+01  -0.2780623E-01
 0.5240000E+02   0.1039023E+01  -0.1554313E+01   0.1038641E+01  -0.2818303E-01
 0.5260000E+02   0.1039054E+01  -0.1575135E+01   0.1038661E+01  -0.2856134E-01
 0.5280000E+02   0.1039065E+01  -0.1596006E+01   0.1038661E+01  -0.2893999E-01
 0.5300000E+02   0.1039049E+01  -0.1616723E+01   0.1038635E+01  -0.2931509E-01
 0.5320000E+02   0.1039001E+01  -0.1636924E+01   0.1038577E+01  -0.2967993E-01
 0.5340000E+02   0.1038918E+01  -0.1656103E+01   0.1038484E+01  -0.3002515E-01
 0.5360000E+02   0.1038798E+01  -0.1673638E+01   0.1038355E+01  -0.3033948E-01
 0.5380000E+02   0.1038645E+01  -0.1688859E+01   0.1038194E+01  -0.3061081E-01
 0.5400000E+02   0.1038467E+01  -0.1701122E+01   0.1038009E+01  -0.3082773E-01
 0.5420000E+02   0.1038275E+01  -0.1709905E+01   0.1037812E+01  -0.3098112E-01
 0.5440000E+02   0.1038083E+01  -0.1714888E+01   0.1037618E+01  -0.3106565E-01
 0.5460000E+02   0.1037909E+01  -0.1716012E+01   0.1037444E+01  -0.3108079E-01
 0.5480000E+02   0.1037769E+01  -0.1713498E+01   0.1037305E+01  -0.3103107E-01
 0.5500000E+02   0.1037676E+01  -0.1707822E+01   0.1037215E+01  -0.3092555E-01
 0.5520000E+02   0.1037641E+01  -0.1699652E+01   0.1037185E+01  -0.3077662E-01
 0.5540000E+02   0.1037672E+01  -0.1689760E+01   0.1037221E+01  -0.3059847E-01
 0.5560000E+02   0.1037771E+01  -0.1678942E+01   0.1037325E+01  -0.3040551E-01
 0.5580000E+02   0.1037936E+01  -0.1667940E+01   0.1037496E+01  -0.3021115E-01
 0.5600000E+02   0.1038164E+01  -0.1657398E+01   0.1037730E+01  -0.3002684E-01
 0.5620000E+02   0.1038448E+01  -0.1647832E+01   0.1038019E+01  -0.2986176E-01
 0.5640000E+02   0.1038782E+01  -0.1639628E+01   0.1038357E+01  -0.2972267E-01
 0.5660000E+02   0.1039158E+01  -0.1633050E+01   0.1038736E+01  -0.2961417E-01
 0.5680000E+02   0.1039569E+01  -0.1628260E+01   0.1039149E+01  -0.2953902E-01
