  Freq              AMPL              PHASE          REAL          IMAG
 0.2540000E+02   0.1651113E+01  -0.1765441E+03  -0.1648110E+01  -0.9953085E-01
 0.2560000E+02   0.1635102E+01  -0.1767096E+03  -0.1632407E+01  -0.9384966E-01
 0.2580000E+02   0.1620003E+01  -0.1768730E+03  -0.1617590E+01  -0.8837150E-01
 0.2600000E+02   0.1605769E+01  -0.1770343E+03  -0.1603619E+01  -0.8307939E-01
 0.2620000E+02   0.1592362E+01  -0.1771938E+03  -0.1590453E+01  -0.7795769E-01
 0.2640000E+02   0.1579744E+01  -0.1773517E+03  -0.1578056E+01  -0.7299197E-01
 0.2660000E+02   0.1567879E+01  -0.1775081E+03  -0.1566397E+01  -0.6816888E-01
 0.2680000E+02   0.1556737E+01  -0.1776631E+03  -0.1555442E+01  -0.6347604E-01
 0.2700000E+02   0.1546287E+01  -0.1778169E+03  -0.1545165E+01  -0.5890192E-01
 0.2720000E+02   0.1536502E+01  -0.1779697E+03  -0.1535537E+01  -0.5443578E-01
 0.2740000E+02   0.1527356E+01  -0.1781215E+03  -0.1526535E+01  -0.5006757E-01
 0.2760000E+02   0.1518826E+01  -0.1782724E+03  -0.1518135E+01  -0.4578788E-01
 0.2780000E+02   0.1510889E+01  -0.1784227E+03  -0.1510317E+01  -0.4158785E-01
 0.2800000E+02   0.1503526E+01  -0.1785724E+03  -0.1503060E+01  -0.3745913E-01
 0.2820000E+02   0.1496718E+01  -0.1787215E+03  -0.1496346E+01  -0.3339383E-01
 0.2840000E+02   0.1490447E+01  -0.1788703E+03  -0.1490157E+01  -0.2938446E-01
 0.2860000E+02   0.1484697E+01  -0.1790188E+03  -0.1484479E+01  -0.2542388E-01
 0.2880000E+02   0.1479453E+01  -0.1791671E+03  -0.1479297E+01  -0.2150532E-01
 0.2900000E+02   0.1474701E+01  -0.1793153E+03  -0.1474596E+01  -0.1762224E-01
 0.2920000E+02   0.1470429E+01  -0.1794635E+03  -0.1470364E+01  -0.1376841E-01
 0.2940000E+02   0.1466624E+01  -0.1796118E+03  -0.1466591E+01  -0.9937784E-02
 0.2960000E+02   0.1463277E+01  -0.1797602E+03  -0.1463264E+01  -0.6124547E-02
 0.2980000E+02   0.1460376E+01  -0.1799089E+03  -0.1460374E+01  -0.2323039E-02
 0.3000000E+02   0.1457913E+01   0.1799421E+03  -0.1457912E+01   0.1472248E-02
 0.3020000E+02   0.1455879E+01   0.1797927E+03  -0.1455870E+01   0.5266693E-02
 0.3040000E+02   0.1454268E+01   0.1796428E+03  -0.1454240E+01   0.9065575E-02
 0.3060000E+02   0.1453072E+01   0.1794924E+03  -0.1453015E+01   0.1287409E-01
 0.3080000E+02   0.1452285E+01   0.1793412E+03  -0.1452189E+01   0.1669735E-01
 0.3100000E+02   0.1451902E+01   0.1791894E+03  -0.1451757E+01   0.2054046E-01
 0.3120000E+02   0.1451918E+01   0.1790367E+03  -0.1451713E+01   0.2440845E-01
 0.3140000E+02   0.1452329E+01   0.1788832E+03  -0.1452053E+01   0.2830637E-01
 0.3160000E+02   0.1453130E+01   0.1787287E+03  -0.1452773E+01   0.3223926E-01
 0.3180000E+02   0.1454320E+01   0.1785732E+03  -0.1453870E+01   0.3621220E-01
 0.3200000E+02   0.1455896E+01   0.1784166E+03  -0.1455340E+01   0.4023027E-01
 0.3220000E+02   0.1457856E+01   0.1782587E+03  -0.1457183E+01   0.4429865E-01
 0.3240000E+02   0.1460198E+01   0.1780996E+03  -0.1459395E+01   0.4842255E-01
 0.3260000E+02   0.1462922E+01   0.1779392E+03  -0.1461976E+01   0.5260729E-01
 0.3280000E+02   0.1466027E+01   0.1777773E+03  -0.1464924E+01   0.5685829E-01
 0.3300000E+02   0.1469514E+01   0.1776139E+03  -0.1468240E+01   0.6118108E-01
 0.3320000E+02   0.1473384E+01   0.1774489E+03  -0.1471924E+01   0.6558132E-01
 0.3340000E+02   0.1477637E+01   0.1772822E+03  -0.1475975E+01   0.7006484E-01
 0.3360000E+02   0.1482276E+01   0.1771137E+03  -0.1480395E+01   0.7463764E-01
 0.3380000E+02   0.1487302E+01   0.1769434E+03  -0.1485186E+01   0.7930589E-01
 0.3400000E+02   0.1492718E+01   0.1767712E+03  -0.1490349E+01   0.8407600E-01
 0.3420000E+02   0.1498529E+01   0.1765968E+03  -0.1495886E+01   0.8895457E-01
 0.3440000E+02   0.1504737E+01   0.1764204E+03  -0.1501801E+01   0.9394849E-01
 0.3460000E+02   0.1511346E+01   0.1762417E+03  -0.1508096E+01   0.9906489E-01
 0.3480000E+02   0.1518363E+01   0.1760607E+03  -0.1514776E+01   0.1043112E+00
 0.3500000E+02   0.1525791E+01   0.1758772E+03  -0.1521843E+01   0.1096953E+00
